scenario,backend,trial,role,thread_id,capacity,num_consumers,ratio,ok_ops,fail_ops,window_ns,throughput_ops_s,fail_rate_pct,lat_p50_ns,lat_p99_ns,lat_max_ns,fail_lat_p50_ns,fail_lat_p99_ns,payload_bytes
rate_prod_4x,sync,0,consumer,2,1024,4,prod_4x,15476,1453614,1003268750,15425.577643079185,98.94655875405863,50417,234000,4157500,500,3042,8
rate_prod_4x,sync,0,consumer,3,1024,4,prod_4x,15476,1753443,1003273917,15425.49819921213,99.12511539533466,50167,231500,4157333,458,1875,8
rate_prod_4x,sync,1,producer,0,1024,4,prod_4x,14814,0,1004996667,14740.347392614785,0,67345.78515625,78969.80859375,78969.80859375,,,8
rate_prod_4x,sync,1,consumer,0,1024,4,prod_4x,14814,1396040,1005003000,14740.254506702966,98.94999766099114,50833,244000,4298291,500,2541,8
rate_prod_4x,sync,1,consumer,1,1024,4,prod_4x,14814,1505129,1004996250,14740.353508781749,99.02535818777415,51125,242000,4297333,417,2875,8
rate_prod_4x,sync,1,consumer,2,1024,4,prod_4x,14814,1471668,1004966541,14740.789265739346,99.00341881031859,51250,243042,4297583,500,2958,8
rate_prod_4x,sync,1,consumer,3,1024,4,prod_4x,14814,1759669,1004996375,14740.351675397835,99.16516529039725,51041,243458,4298084,458,1833,8
rate_prod_4x,sync,2,producer,0,1024,4,prod_4x,14493,0,1002358333,14458.901096400623,0,67140.625,97564.208984375,97564.208984375,,,8
rate_prod_4x,sync,2,consumer,0,1024,4,prod_4x,14493,1403255,1002346209,14459.075985790454,98.97774498712042,47500,326334,4250250,500,2458,8
rate_prod_4x,sync,2,consumer,1,1024,4,prod_4x,14493,1509784,1002346084,14459.077788944602,99.04918856612021,47542,316750,4250542,417,2833,8
rate_prod_4x,sync,2,consumer,2,1024,4,prod_4x,14493,1459698,1002338292,14459.190191249323,99.01688451496447,48125,329500,4250708,500,2875,8
rate_prod_4x,sync,2,consumer,3,1024,4,prod_4x,14493,1756797,1002342208,14459.133701371578,99.18178276849076,47792,315042,4251042,458,1833,8
rate_prod_4x,sync,3,producer,0,1024,4,prod_4x,13753,0,1005041459,13684.012611463822,0,74587.646484375,87562.580078125,87562.580078125,,,8
rate_prod_4x,sync,3,consumer,0,1024,4,prod_4x,13753,1400858,1005019958,13684.305361824467,99.0277892650347,50792,288208,4476542,500,2458,8
rate_prod_4x,sync,3,consumer,1,1024,4,prod_4x,13753,1525208,1005020875,13684.292876006182,99.10634512505516,50791,281583.5,4474416,417,2750,8
rate_prod_4x,sync,3,consumer,2,1024,4,prod_4x,13753,1484856,1005045500,13683.957591969716,99.08228230312243,51166,290125,4477834,500,2834,8
rate_prod_4x,sync,3,consumer,3,1024,4,prod_4x,13753,1733880,1005022083,13684.276427983723,99.21304987946554,51083,292417,4475916,458,1833,8
rate_prod_4x,sync,4,producer,0,1024,4,prod_4x,14920,0,1004996125,14845.82838565671,0,65263.75390625,89592.203125,89592.203125,,,8
rate_prod_4x,sync,4,consumer,0,1024,4,prod_4x,14920,1417591,1004987458,14845.95641590584,98.95847222115573,46959,266250,4093834,500,2459,8
rate_prod_4x,sync,4,consumer,1,1024,4,prod_4x,14920,1536721,1004994292,14845.855462828838,99.0384373705,47083,266083,4092709,416,2750,8
rate_prod_4x,sync,4,consumer,2,1024,4,prod_4x,14920,1462309,1004992000,14845.889320512004,98.99000087325662,47458,269000,4092875,500,2959,8
rate_prod_4x,sync,4,consumer,3,1024,4,prod_4x,14920,1749824,1004988000,14845.948409334242,99.15455159501889,47125,266125,4085458,458,1833,8
rate_prod_8x,spmc,0,producer,0,1024,4,prod_8x,1999082,8566001,1004645584,1989838.0402376805,81.07840705084854,541,667,1642292,83,167,8
rate_prod_8x,spmc,0,consumer,0,1024,4,prod_8x,1998078,11207,1004643084,1988843.6319539726,0.5577605964310688,499.91796875,542,351042,500,542,8
rate_prod_8x,spmc,0,consumer,1,1024,4,prod_8x,1998970,10318,1004644667,1989728.3742810134,0.5135152352475106,499.91796875,625,805500,500,541,8
rate_prod_8x,spmc,0,consumer,2,1024,4,prod_8x,1998100,11200,1004650667,1988850.5185255604,0.5574080525556164,499.91796875,500.244140625,350583,500,542,8
rate_prod_8x,spmc,0,consumer,3,1024,4,prod_8x,1998078,11225,1004652166,1988825.652917569,0.5586514328600515,499.91796875,500.08203125,23080.645161290322,500,542,8
rate_prod_8x,spmc,1,producer,0,1024,4,prod_8x,1991665,7873461,1001872542,1987942.494186052,79.81105360438376,541,667,1150500,83,208,8
rate_prod_8x,spmc,1,consumer,0,1024,4,prod_8x,1990664,13069,1001867083,1986954.1916070718,0.6522326078374714,499.91796875,625,95000,500,542,8
rate_prod_8x,spmc,1,consumer,1,1024,4,prod_8x,1990665,13078,1001872042,1986945.354844027,0.6526785121644842,499.91796875,625,254014,500,541,8
rate_prod_8x,spmc,1,consumer,2,1024,4,prod_8x,1990665,13061,1001863584,1986962.1291674776,0.6518356302208985,499.91796875,542,26855.352941176472,500,542,8
rate_prod_8x,spmc,1,consumer,3,1024,4,prod_8x,1990836,12901,1001869125,1987121.820926461,0.6438469719329434,499.91796875,501.32369942196533,95000,500,541,8
rate_prod_8x,spmc,2,producer,0,1024,4,prod_8x,1984130,8003422,1001654000,1980853.6680330732,80.13397076681052,541,709,2683958,83,208,8
rate_prod_8x,spmc,2,consumer,0,1024,4,prod_8x,1983984,19327,1001656209,1980703.540969115,0.9647528516540866,499.91796875,584,184542,500,542,8
rate_prod_8x,spmc,2,consumer,1,1024,4,prod_8x,1983676,19643,1001660250,1980388.060722186,0.9805228223762665,499.91796875,584,149042,500,542,8
rate_prod_8x,spmc,2,consumer,2,1024,4,prod_8x,1983113,19642,1001692458,1979762.335397358,0.9807490182273918,499.91796875,584,149000,500,541,8
rate_prod_8x,spmc,2,consumer,3,1024,4,prod_8x,1983677,19626,1001652083,1980405.206225683,0.9796820550860255,499.91796875,500.244140625,148541,500,541,8
rate_prod_8x,spmc,3,producer,0,1024,4,prod_8x,1986010,8148337,1003309875,1979458.2406557098,80.40317743215226,541,667,3104000,83,250,8
rate_prod_8x,spmc,3,consumer,0,1024,4,prod_8x,1985007,21631,1003319709,1978439.1577221574,1.0779722102342326,499.91796875,584,36186.1,500,542,8
rate_prod_8x,spmc,3,consumer,1,1024,4,prod_8x,1985006,21627,1003317250,1978443.0099253252,1.0777755573640022,499.91796875,625,5561.5234375,500,542,8
rate_prod_8x,spmc,3,consumer,2,1024,4,prod_8x,1985007,21614,1003311208,1978455.9209269793,1.0771341474050158,499.91796875,502.1551724137931,21283.333333333332,500,542,8
rate_prod_8x,spmc,3,consumer,3,1024,4,prod_8x,1985037,21593,1003315709,1978476.9461832477,1.0760827855658492,499.91796875,583,5561.44140625,500,542,8
rate_prod_8x,spmc,4,producer,0,1024,4,prod_8x,1988709,8241502,1001096709,1986530.354281686,80.56043027851527,541,708,1320667,83,209,8
rate_prod_8x,spmc,4,consumer,0,1024,4,prod_8x,1987705,14478,1001092083,1985536.629201372,0.723110724644051,499.91796875,500.1640625,1830041,500,541,8
rate_prod_8x,spmc,4,consumer,1,1024,4,prod_8x,1987720,14477,1001099083,1985537.7292359383,0.7230557232879682,499.91796875,501.21654501216545,1830000,500,541,8
rate_prod_8x,spmc,4,consumer,2,1024,4,prod_8x,1987705,14493,1001099583,1985521.754033135,0.7238544839221696,499.91796875,625,1830041,500,541,8
rate_prod_8x,spmc,4,consumer,3,1024,4,prod_8x,1987757,14434,1001096125,1985580.5555135878,0.7209102428289809,499.91796875,583,1830000,500,542,8
rate_prod_8x,sync,0,producer,0,1024,4,prod_8x,15225,0,1004989875,15149.406355959556,0,64761.310546875,78420.8673740053,78420.8673740053,,,8
rate_prod_8x,sync,0,consumer,0,1024,4,prod_8x,15225,1422355,1004986125,15149.462884375642,98.94092850484843,46333,251083,4034459,500,2417,8
rate_prod_8x,sync,0,consumer,1,1024,4,prod_8x,15225,1507198,1004995459,15149.322182161222,98.99994942272943,46541,249542,4032708,417,2792,8
rate_prod_8x,sync,0,consumer,2,1024,4,prod_8x,15225,1480321,1004990334,15149.399436910406,98.98197715081983,46458,250000,4033250,500,2875,8
rate_prod_8x,sync,0,consumer,3,1024,4,prod_8x,15225,1756318,1004993500,15149.351712225005,99.14057970932684,46375,248792,4027459,458,1833,8
rate_prod_8x,sync,1,producer,0,1024,4,prod_8x,16142,0,1005063125,16060.682755622936,0,62676.83984375,73102.865234375,73102.865234375,,,8
rate_prod_8x,sync,1,consumer,0,1024,4,prod_8x,16142,1423612,1005063416,16060.678105509713,98.8788362456364,46333,231083,3350833,500,2500,8
rate_prod_8x,sync,1,consumer,1,1024,4,prod_8x,16142,1515680,1005058916,16060.750014778238,98.94622221119687,46250,230584,3353000,417,2750,8
rate_prod_8x,sync,1,consumer,2,1024,4,prod_8x,16142,1448104,1005064541,16060.660128293193,98.89758961267438,46625,233333,3352791,500,2958,8
rate_prod_8x,sync,1,consumer,3,1024,4,prod_8x,16142,1769101,1005064333,16060.663452077748,99.09580936600788,46333,232291,3351834,458,1834,8
rate_prod_8x,sync,2,producer,0,1024,4,prod_8x,15402,0,1002060125,15370.335188220368,0,61969.482421875,87098.21428571429,87098.21428571429,,,8
rate_prod_8x,sync,2,consumer,0,1024,4,prod_8x,15402,1317179,1002062750,15370.294924145219,98.84419783863045,47167,259459,4258541,542,2667,8
rate_prod_8x,sync,2,consumer,1,1024,4,prod_8x,15402,1413313,1002062500,15370.298758809955,98.92196834218161,47208,259250,4258084,458,3000,8
rate_prod_8x,sync,2,consumer,2,1024,4,prod_8x,15402,1374790,1002064375,15370.269998871081,98.89209548033652,47708,261209,4258916,500,3375,8
rate_prod_8x,sync,2,consumer,3,1024,4,prod_8x,15402,1749182,1002061125,15370.3198495002,99.12715971583104,47375,259833,4259542,458,1917,8
rate_prod_8x,sync,3,producer,0,1024,4,prod_8x,16216,0,1004989458,16135.492637177495,0,61229.736328125,75359.29296875,75359.29296875,,,8
rate_prod_8x,sync,3,consumer,0,1024,4,prod_8x,16216,1432906,1004992708,16135.44045734509,98.88097758504804,47750,213209,4016792,500,2458,8
rate_prod_8x,sync,3,consumer,1,1024,4,prod_8x,16216,1495394,1004985667,16135.553503371506,98.92723652264803,47959,214167,4027125,417,2833,8
rate_prod_8x,sync,3,consumer,2,1024,4,prod_8x,16216,1459255,1004993083,16135.434436616913,98.90096111682304,48042,213125,4016542,500,2958,8
rate_prod_8x,sync,3,consumer,3,1024,4,prod_8x,16216,1766702,1004984542,16135.571565836084,99.09047976407216,48042,214042,4007542,458,1833,8
rate_prod_8x,sync,4,producer,0,1024,4,prod_8x,14262,0,1002204583,14230.627400752966,0,67617.1875,93828.61328125,93828.61328125,,,8
rate_prod_8x,sync,4,consumer,0,1024,4,prod_8x,14262,1391117,1002200750,14230.681826969298,98.9851847793371,50417,284584,3738500,500,2500,8
rate_prod_8x,sync,4,consumer,1,1024,4,prod_8x,14262,1485187,1002195166,14230.761117041748,99.04885061112448,50583,290042,3739000,417,2875,8
rate_prod_8x,sync,4,consumer,2,1024,4,prod_8x,14262,1460966,1002203208,14230.646924849994,99.03323418481753,50584,284500,3741791,500,2917,8
rate_prod_8x,sync,4,consumer,3,1024,4,prod_8x,14262,1747532,1002204084,14230.634486219076,99.19048424503659,50542,284791,3741292,458,1833,8
rate_prod_16x,spmc,0,producer,0,1024,4,prod_16x,1990534,7981817,1001843042,1986872.111250337,80.03947113373768,541,625,1404083,83,167,8
rate_prod_16x,spmc,0,consumer,0,1024,4,prod_16x,1989530,14157,1001844083,1985867.8947749997,0.7065474797211341,499.91796875,506.103515625,3239.33984375,500,542,8
rate_prod_16x,spmc,0,consumer,1,1024,4,prod_16x,1989530,14127,1001829084,1985897.6264258665,0.7050607963339035,499.91796875,500.080078125,3215.982421875,500,542,8
rate_prod_16x,spmc,0,consumer,2,1024,4,prod_16x,1989530,14133,1001832125,1985891.5983553631,0.7053581365728667,499.91796875,583,3275.470703125,500,542,8
rate_prod_16x,spmc,0,consumer,3,1024,4,prod_16x,1989826,13871,1001851209,1986149.222683625,0.69227033827969,499.91796875,500.080078125,3215.900390625,500,542,8
rate_prod_16x,spmc,1,producer,0,1024,4,prod_16x,1974033,8382524,1001663500,1970754.6496403234,80.93929285572415,541,750,2462709,83,250,8
rate_prod_16x,spmc,1,consumer,0,1024,4,prod_16x,1973029,30287,1001658625,1969761.9036625377,1.5118433637029804,499.91796875,625,106000,500,541,8
rate_prod_16x,spmc,1,consumer,1,1024,4,prod_16x,1973028,30294,1001661625,1969755.0058384237,1.5121882553079335,499.91796875,667,185542,500,541,8
rate_prod_16x,spmc,1,consumer,2,1024,4,prod_16x,1973028,30281,1001655083,1969767.8706832859,1.5115491419446525,499.91796875,625,584041,500,541,8
rate_prod_16x,spmc,1,consumer,3,1024,4,prod_16x,1973478,29830,1001654667,1970217.945382967,1.489037132582708,499.91796875,625,663000,500,542,8
rate_prod_16x,spmc,2,producer,0,1024,4,prod_16x,1966521,7604763,1005017291,1956703.6483952394,79.45394787157085,541,792,2438791,83,292,8
rate_prod_16x,spmc,2,consumer,0,1024,4,prod_16x,1966222,43816,1005019583,1956401.6793889676,2.1798592862423494,499.91796875,708,5065.837890625,500,542,8
rate_prod_16x,spmc,2,consumer,1,1024,4,prod_16x,1965517,44084,1005052166,1955636.7982594846,2.1936692905706154,499.91796875,584,4851.64453125,500,542,8
rate_prod_16x,spmc,2,consumer,2,1024,4,prod_16x,1965955,44096,1005026084,1956123.3596798866,2.1937751828187446,499.91796875,666,948042,500,542,8
rate_prod_16x,spmc,2,consumer,3,1024,4,prod_16x,1965975,44072,1005024083,1956147.1543364,2.1925855465071216,499.91796875,625,4808.67578125,500,542,8
rate_prod_16x,spmc,3,producer,0,1024,4,prod_16x,2002830,8272036,1005011333,1992843.199112462,80.50748301729676,541,708,1264792,83,167,8
rate_prod_16x,spmc,3,consumer,0,1024,4,prod_16x,2001831,8189,1005010666,1991850.502410489,0.40740888150366666,499.91796875,500.08203125,297042,500,542,8
rate_prod_16x,spmc,3,consumer,1,1024,4,prod_16x,2001825,8175,1005027417,1991811.3338394628,0.40671641791044777,499.91796875,500.244140625,297000,500,542,8
rate_prod_16x,spmc,3,consumer,2,1024,4,prod_16x,2001991,8025,1005008667,1992013.6668831334,0.39925055322942704,499.91796875,542,297041,500,542,8
rate_prod_16x,spmc,3,consumer,3,1024,4,prod_16x,2001831,8157,1004994625,1991882.2948928706,0.4058233183481692,499.91796875,625,493042,500,542,8
rate_prod_16x,spmc,4,producer,0,1024,4,prod_16x,1983793,7853475,1003806292,1976270.736505804,79.83390307146252,541,625,2619542,83,125,8
rate_prod_16x,spmc,4,consumer,0,1024,4,prod_16x,1982780,24843,1003812042,1975250.2630367926,1.2374335221304,499.91796875,667,587542,500,542,8
rate_prod_16x,spmc,4,consumer,1,1024,4,prod_16x,1982966,24652,1003809583,1975440.395850455,1.227922841895221,499.91796875,501.1927083333333,587542,500,541,8
rate_prod_16x,spmc,4,consumer,2,1024,4,prod_16x,1982782,24842,1003812583,1975251.1908888873,1.2373830956394225,499.91796875,625,581000,500,542,8
rate_prod_16x,spmc,4,consumer,3,1024,4,prod_16x,1982782,24846,1003814583,1975247.2553987592,1.237579870374392,499.91796875,584,1063041,500,541,8
rate_prod_16x,sync,0,producer,0,1024,4,prod_16x,15379,0,1005005292,15302.406984738544,0,64474.771484375,77870.28125,77870.28125,,,8
rate_prod_16x,sync,0,consumer,0,1024,4,prod_16x,15379,1418586,1005000292,15302.483116094458,98.92751915144372,50083,222333,3464084,500,2459,8
rate_prod_16x,sync,0,consumer,1,1024,4,prod_16x,15379,1499900,1005002875,15302.443786541407,98.98507139609272,49917,221917,3465958,417,2833,8
rate_prod_16x,sync,0,consumer,2,1024,4,prod_16x,15379,1441801,1005007250,15302.377171905973,98.94460533358954,50250,222667,3459708,500,3083,8
rate_prod_16x,sync,0,consumer,3,1024,4,prod_16x,15379,1762543,1005002750,15302.445689825227,99.13500142300956,50084,225083,3465292,458,1833,8
rate_prod_16x,sync,1,producer,0,1024,4,prod_16x,14349,0,1001864791,14322.291918930207,0,69528.80859375,87059.5703125,87059.5703125,,,8
rate_prod_16x,sync,1,consumer,0,1024,4,prod_16x,14349,1389307,1001872209,14322.185874705703,98.97774098497068,51000,258208,4432916,500,2500,8
rate_prod_16x,sync,1,consumer,1,1024,4,prod_16x,14349,1479416,1001870375,14322.212092557384,99.03940713566057,51250,259583,4453875,417,2875,8
rate_prod_16x,sync,1,consumer,2,1024,4,prod_16x,14349,1467077,1001864875,14322.290718097089,99.03140622616317,51375,254083,4450667,500,2875,8
rate_prod_16x,sync,1,consumer,3,1024,4,prod_16x,14349,1741103,1001867375,14322.254979108387,99.18260368269824,51292,255292,4449875,458,1833,8
rate_prod_16x,sync,2,producer,0,1024,4,prod_16x,14660,0,1004188833,14598.847864304023,0,67847.65625,81828.369140625,81828.369140625,,,8
rate_prod_16x,sync,2,consumer,0,1024,4,prod_16x,14660,1392025,1004172833,14599.080475223333,98.95783348795217,46375,298417,5447167,500,2458,8
rate_prod_16x,sync,2,consumer,1,1024,4,prod_16x,14660,1500924,1004173917,14599.06471559946,99.03271610151599,46416,299084,5447083,417,2791,8
rate_prod_16x,sync,2,consumer,2,1024,4,prod_16x,14660,1455147,1004183083,14598.931457999875,99.00259013598384,46542,300292,5446375,500,2917,8
rate_prod_16x,sync,2,consumer,3,1024,4,prod_16x,14660,1755829,1004174666,14599.05382635893,99.17198017045008,46208,301042,5445167,458,1792,8
rate_prod_16x,sync,3,producer,0,1024,4,prod_16x,14909,0,1004392292,14843.801688593603,0,67855.14453125,94706.29508196721,94706.29508196721,,,8
rate_prod_16x,sync,3,consumer,0,1024,4,prod_16x,14909,1418202,1004393792,14843.779520293969,98.9596758380893,48875,292208,3835167,500,2500,8
rate_prod_16x,sync,3,consumer,1,1024,4,prod_16x,14909,1523080,1004397417,14843.725947176545,99.03061725408959,48792,289250,3834708,416,2750,8
rate_prod_16x,sync,3,consumer,2,1024,4,prod_16x,14909,1474455,1004398125,14843.715483837646,98.99896868730545,49041,291250,3835000,500,2917,8
rate_prod_16x,sync,3,consumer,3,1024,4,prod_16x,14909,1747719,1004389084,14843.849099419323,99.15416071910806,48750,288375,3834000,458,1834,8
rate_prod_16x,sync,4,producer,0,1024,4,prod_16x,15347,0,1004989583,15270.8050507226,0,64405.6796875,76754.802734375,76754.802734375,,,8
rate_prod_16x,sync,4,consumer,0,1024,4,prod_16x,15347,1419873,1004984917,15270.875950867628,98.93068658463511,49209,229291,4287583,500,2458,8
rate_prod_16x,sync,4,consumer,1,1024,4,prod_16x,15347,1507631,1004987958,15270.829742618667,98.9923032374729,49292,228334,4271000,417,2792,8
rate_prod_16x,sync,4,consumer,2,1024,4,prod_16x,15347,1476225,1004987958,15270.829742618667,98.9710855392834,49583,228125,4275666,500,2916,8
rate_prod_16x,sync,4,consumer,3,1024,4,prod_16x,15347,1743722,1004981042,15270.934832221443,99.1275498573393,49500,227125,4273375,458,1833,8
rate_cons_2x,spmc,0,producer,0,1024,4,cons_2x,3948916,3892449,1004985834,3929325.0376303312,49.63994151528465,291,500,2156834,125,209,8
rate_cons_2x,spmc,0,consumer,0,1024,4,cons_2x,3947913,72015,1004982334,3928340.694593742,1.7914499961193333,249.91796875,417,1901042,250,292,8
rate_cons_2x,spmc,0,consumer,1,1024,4,cons_2x,3948935,70955,1004984125,3929350.625314604,1.7650980499466402,249.91796875,417,1901125,250,292,8
rate_cons_2x,spmc,0,consumer,2,1024,4,cons_2x,3947912,72051,1004991083,3928305.5011941832,1.792329929404823,250,417,1391041,250,292,8
rate_cons_2x,spmc,0,consumer,3,1024,4,cons_2x,3947913,72049,1004990833,3928307.4734274717,1.7922806235481827,249.919921875,417,1391083,250,292,8
rate_cons_2x,spmc,1,producer,0,1024,4,cons_2x,3968074,3676617,1001227667,3963208.4997107857,48.093729360676576,291,458,1566542,125,208,8
rate_cons_2x,spmc,1,consumer,0,1024,4,cons_2x,3967071,37842,1001228625,3962202.93841479,0.9448894395458778,249.91796875,458,655542,250,292,8
rate_cons_2x,spmc,1,consumer,1,1024,4,cons_2x,3968092,36802,1001223917,3963241.3215714265,0.9189256944128859,249.919921875,417,1310791,250,292,8
rate_cons_2x,spmc,1,consumer,2,1024,4,cons_2x,3967082,37798,1001220458,3962246.2448724755,0.9437985657497853,249.91796875,458,1310833,250,292,8
rate_cons_2x,spmc,1,consumer,3,1024,4,cons_2x,3967071,37847,1001229917,3962197.825537009,0.9450131063856988,249.919921875,458,875291,250,292,8
rate_cons_2x,spmc,2,producer,0,1024,4,cons_2x,3897457,3260631,1000226875,3896572.965008564,45.55170319224911,291,458,3520583,84,208,8
rate_cons_2x,spmc,2,consumer,0,1024,4,cons_2x,3896745,104157,1000225917,3895864.857898898,2.6033379472928853,250.08203125,417,1541875,250,292,8
rate_cons_2x,spmc,2,consumer,1,1024,4,cons_2x,3896471,104400,1000218125,3895621.2676110025,2.6094317962263713,250,500,2463125,250,292,8
rate_cons_2x,spmc,2,consumer,2,1024,4,cons_2x,3896455,104434,1000222542,3895588.0680401623,2.6102698675219433,249.919921875,459,2166083,250,292,8
rate_cons_2x,spmc,2,consumer,3,1024,4,cons_2x,3896455,104448,1000226083,3895574.2768807597,2.610610654644714,249.919921875,500,2463041,250,292,8
rate_cons_2x,spmc,3,producer,0,1024,4,cons_2x,3939705,3571893,1000836750,3936411.2079217713,47.551706041776995,291,458,2468833,125,209,8
rate_cons_2x,spmc,3,consumer,0,1024,4,cons_2x,3938702,64656,1000839792,3935397.085011184,1.6150441704189333,249.919921875,446.2894736842105,1879291,250,292,8
rate_cons_2x,spmc,3,consumer,1,1024,4,cons_2x,3938701,64620,1000830583,3935432.2968365964,1.6141598437896938,250,375,1879292,250,292,8
rate_cons_2x,spmc,3,consumer,2,1024,4,cons_2x,3938700,64629,1000832666,3935423.1069832006,1.6143814310540052,249.919921875,500,2213042,250,292,8
rate_cons_2x,spmc,3,consumer,3,1024,4,cons_2x,3939138,64181,1000840209,3935831.0793046886,1.603194749156887,249.91796875,500,2438792,250,292,8
rate_cons_2x,spmc,4,producer,0,1024,4,cons_2x,3968882,3523110,1004984875,3949195.752821653,47.025010170859765,291,417,2733250,125,208,8
rate_cons_2x,spmc,4,consumer,0,1024,4,cons_2x,3967879,52075,1004988792,3948182.339530011,1.2954128330821695,249.91796875,375,2477583,250,292,8
rate_cons_2x,spmc,4,consumer,1,1024,4,cons_2x,3967877,52046,1004981250,3948209.9790418977,1.2947014159226433,249.91796875,375,1752375,250,292,8
rate_cons_2x,spmc,4,consumer,2,1024,4,cons_2x,3967914,52045,1004990167,3948211.763946542,1.2946649455877535,249.91796875,375,2477834,250,292,8
rate_cons_2x,spmc,4,consumer,3,1024,4,cons_2x,3968648,51285,1004983667,3948967.6601878544,1.2757675314489072,250,417,1752375,250,292,8
rate_cons_2x,sync,0,producer,0,1024,4,cons_2x,14963,0,1001854625,14935.300618091173,0,66673.259765625,93459.06640625,93459.06640625,,,8
rate_cons_2x,sync,0,consumer,0,1024,4,cons_2x,14963,1401706,1001847041,14935.413678583694,98.94378997493416,47542,253208,5345375,500,2500,8
rate_cons_2x,sync,0,consumer,1,1024,4,cons_2x,14963,1501416,1001840500,14935.511191651765,99.013241412602,47625,259208,5342375,417,2833,8
rate_cons_2x,sync,0,consumer,2,1024,4,cons_2x,14963,1473504,1001852750,14935.328569991947,98.99473753868914,47750,256834,5343583,500,2875,8
rate_cons_2x,sync,0,consumer,3,1024,4,cons_2x,14963,1736930,1001839708,14935.522998854824,99.145895325799,47750,257542,5342500,458,1834,8
rate_cons_2x,sync,1,producer,0,1024,4,cons_2x,15598,0,1004989334,15520.562728678671,0,62197.18359375,83184.408203125,83184.408203125,,,8
rate_cons_2x,sync,1,consumer,0,1024,4,cons_2x,15598,1425311,1004986042,15520.613568879795,98.9174888906933,48625,226250,3812750,500,2500,8
rate_cons_2x,sync,1,consumer,1,1024,4,cons_2x,15598,1509055,1004979375,15520.716532117885,98.97694754150616,48500,224917,3772541,417,2875,8
rate_cons_2x,sync,1,consumer,2,1024,4,cons_2x,15598,1458887,1004985416,15520.62323658635,98.94213911976047,48834,226958,3777417,500,3041,8
rate_cons_2x,sync,1,consumer,3,1024,4,cons_2x,15598,1756746,1004972208,15520.827218736382,99.11992254325345,48792,225417,3778250,458,1834,8
rate_cons_2x,sync,2,producer,0,1024,4,cons_2x,15422,0,1004307792,15355.850191392321,0,64269.48387096774,88733.318359375,88733.318359375,,,8
rate_cons_2x,sync,2,consumer,0,1024,4,cons_2x,15421,1340097,1004297792,15355.007372156007,98.86235372750491,46875,260792,5282000,541,2584,8
rate_cons_2x,sync,2,consumer,1,1024,4,cons_2x,15422,1442736,1004298209,15355.996716708274,98.94236427053859,47041,259375,5281417,458,2917,8
rate_cons_2x,sync,2,consumer,2,1024,4,cons_2x,15422,1415188,1004305625,15355.883324859402,98.92199830841389,47375,257917,5276625,500,3042,8
rate_cons_2x,sync,2,consumer,3,1024,4,cons_2x,15422,1730694,1004305083,15355.891612071031,99.11678261925324,47208,260041,5282083,458,1958,8
rate_cons_2x,sync,3,producer,0,1024,4,cons_2x,14114,0,1001085042,14098.702315841814,0,71573.8125,81813.232421875,81813.232421875,,,8
rate_cons_2x,sync,3,consumer,0,1024,4,cons_2x,14114,1396023,1001088292,14098.656544871468,98.99910434234404,50792,265042,4296583,500,2458,8
rate_cons_2x,sync,3,consumer,1,1024,4,cons_2x,14114,1501163,1001080542,14098.76569152215,99.06855314242874,50833,268959,4294458,417,2792,8
rate_cons_2x,sync,3,consumer,2,1024,4,cons_2x,14114,1453918,1001093000,14098.590240866733,99.03857681576423,51167,266833,4295709,500,3083,8
rate_cons_2x,sync,3,consumer,3,1024,4,cons_2x,14114,1736475,1001088000,14098.66065720496,99.19375707261956,51083,268458,4294750,458,1834,8
rate_cons_2x,sync,4,producer,0,1024,4,cons_2x,13489,0,1004991042,13422.010183449973,0,74714.6796875,99316.9765625,99316.9765625,,,8
rate_cons_2x,sync,4,consumer,0,1024,4,cons_2x,13489,1406479,1004979167,13422.16878014149,99.05004901518907,50958,292458,4915375,500,2459,8
rate_cons_2x,sync,4,consumer,1,1024,4,cons_2x,13489,1514079,1004987667,13422.055257917906,99.11696238727178,50958,290666,4918375,417,2833,8
rate_cons_2x,sync,4,consumer,2,1024,4,cons_2x,13489,1484823,1004963792,13422.374126688934,99.09972021848587,51125,301791,4917208,500,2917,8
rate_cons_2x,sync,4,consumer,3,1024,4,cons_2x,13489,1728311,1004982834,13422.119805083159,99.22557124813412,51000,294334,4918584,458,1834,8
rate_cons_4x,spmc,0,producer,0,1024,4,cons_4x,7507568,406034,1001927292,7493126.557131453,5.130836754236567,126.57692307692308,271,2966417,83,209,8
rate_cons_4x,spmc,0,consumer,0,1024,4,cons_4x,7506555,508795,1001919000,7492177.511355708,6.3477577398366885,208,375,2589875,125,208,8
rate_cons_4x,spmc,0,consumer,1,1024,4,cons_4x,7506551,508796,1001918625,7492176.323201897,6.347772591754293,208,375,2887500,125,209,8
rate_cons_4x,spmc,0,consumer,2,1024,4,cons_4x,7506552,508807,1001920083,7492166.418626425,6.347900324863802,208,375,2933500,125,208,8
rate_cons_4x,spmc,0,consumer,3,1024,4,cons_4x,7506552,508821,1001921875,7492153.018417728,6.3480639017048865,208.33333333333334,375,2887083,125,209,8
rate_cons_4x,spmc,1,producer,0,1024,4,cons_4x,7396553,614037,1004219208,7365476.52253232,7.665315538555836,127.37142857142857,291,1471083,83,208,8
rate_cons_4x,spmc,1,consumer,0,1024,4,cons_4x,7395607,638146,1004219416,7364532.971746486,7.943311177229371,208.33333333333334,375,2225417,125,208,8
