scenario,backend,trial,role,thread_id,capacity,num_consumers,ratio,ok_ops,fail_ops,window_ns,throughput_ops_s,fail_rate_pct,lat_p50_ns,lat_p99_ns,lat_max_ns,fail_lat_p50_ns,fail_lat_p99_ns,payload_bytes
cmp_n_8,sync,3,consumer,3,1024,8,balanced,371,355673,1000206708,370.9233271808851,99.89579939558033,694166,32151000,60675750,1834,13250,8
cmp_n_8,sync,3,consumer,4,1024,8,balanced,371,400422,1000242833,370.9099308287671,99.90743351306037,682792,32068250,60687500,1667,11750,8
cmp_n_8,sync,3,consumer,5,1024,8,balanced,371,406132,1000283958,370.894681488034,99.90873376088246,687084,32067417,60673542,1584,11750,8
cmp_n_8,sync,3,consumer,6,1024,8,balanced,371,424283,1000283792,370.89474303908344,99.91263475676668,687667,32082708,60650875,1500,11583,8
cmp_n_8,sync,3,consumer,7,1024,8,balanced,371,414117,1000329375,370.8778421107548,99.91049198046747,700542,32084500,60625416,1500,12459,8
cmp_n_8,sync,4,producer,0,1024,8,balanced,356,0,1005020625,354.2215862485409,0,2823091.643258427,2823091.643258427,2823091.643258427,,,8
cmp_n_8,sync,4,consumer,0,1024,8,balanced,356,392964,1004961334,354.2424847163324,99.90948845723584,721584,38720792,52396167,1666,11459,8
cmp_n_8,sync,4,consumer,1,1024,8,balanced,356,400956,1005005542,354.22690236269364,99.91129096563273,699583,38707333,52405958,1583,11625,8
cmp_n_8,sync,4,consumer,2,1024,8,balanced,356,382884,1004964417,354.2413979817556,99.90710781755557,710250,44034542,52382375,1708,12125,8
cmp_n_8,sync,4,consumer,3,1024,8,balanced,356,380338,1004973000,354.2383725731935,99.90648657451916,712542,38714125,52389166,1750,11875,8
cmp_n_8,sync,4,consumer,4,1024,8,balanced,356,382743,1004966666,354.2406052301838,99.90707362848768,708333,38720208,54793750,1708,12083,8
cmp_n_8,sync,4,consumer,5,1024,8,balanced,356,402072,1004955000,354.24471742515834,99.91153697058853,709208,38688333,52341042,1625,11250,8
cmp_n_8,sync,4,consumer,6,1024,8,balanced,356,416762,1004970708,354.2391804717158,99.91465244846782,710709,39060709,52395542,1583,11250,8
cmp_n_8,sync,4,consumer,7,1024,8,balanced,356,423208,1005010958,354.2249934353452,99.91595130842093,715334,38705750,52366250,1417,11542,8
cmp_n_16,spmc,0,producer,0,1024,16,balanced,51685,5608112,1004955083,51430.15929200489,99.08680470341957,541,84661.783203125,15236625,83,167,8
cmp_n_16,spmc,0,consumer,0,1024,16,balanced,51685,1938148,994917083,51949.05272322075,97.40254584178672,291,34884.359375,26353916,84,541,8
cmp_n_16,spmc,0,consumer,1,1024,16,balanced,52230,1927642,993451708,52574.27168266542,97.36195067155856,291,36194.744140625,9887305.333333334,84,542,8
cmp_n_16,spmc,0,consumer,2,1024,16,balanced,50702,1914777,994631625,50975.65643963915,97.42037437184523,270.5,32631.998046875,10783937.5,84,542,8
cmp_n_16,spmc,0,consumer,3,1024,16,balanced,52229,1915953,987435625,52893.57470771829,97.34633280865286,291,44329.1015625,11017042,84,541,8
cmp_n_16,spmc,0,consumer,4,1024,16,balanced,51685,1948361,1001809792,51591.629880974455,97.41580943638296,291,40884.033203125,5778333.333333333,84,541,8
cmp_n_16,spmc,0,consumer,5,1024,16,balanced,51685,1943415,1004958542,51429.98227284086,97.40940303744173,270.5,36837.076171875,15655875,84,541,8
cmp_n_16,spmc,0,consumer,6,1024,16,balanced,52229,1957683,1004956583,51971.39944502458,97.40142852025362,291,46186.361328125,10191146,84,541,8
cmp_n_16,spmc,0,consumer,7,1024,16,balanced,51685,1952032,1004790166,51438.600564488406,97.4205439191263,270.5,42894.693359375,19895500,84,542,8
cmp_n_16,spmc,0,consumer,8,1024,16,balanced,51685,1956855,1005029083,51426.37250428702,97.42673782946817,250,40705.97265625,3394916.6666666665,84,542,8
cmp_n_16,spmc,0,consumer,9,1024,16,balanced,52708,1950570,1005031083,52444.14913284826,97.36891235265401,292,32525.30859375,16527125,84,541,8
cmp_n_16,spmc,0,consumer,10,1024,16,balanced,50701,1936632,1005036458,50446.926175090055,97.44879192364843,291,2484.86328125,27020667,84,541,8
cmp_n_16,spmc,0,consumer,11,1024,16,balanced,51685,1958228,1004957083,51430.05693905836,97.42849566125498,250,48044.189453125,13018750,84,541,8
cmp_n_16,spmc,0,consumer,12,1024,16,balanced,52230,1904907,984717250,53040.60632633378,97.3313058820103,271,43693.439453125,6408194.333333333,84,542,8
cmp_n_16,spmc,0,consumer,13,1024,16,balanced,50661,1917687,994716084,50930.11042535832,97.42621731523084,291,500,14283152.666666666,84,542,8
cmp_n_16,spmc,0,consumer,14,1024,16,balanced,51685,1930830,993187250,52039.53232383924,97.3929579347445,270.5,56477.45703125,4127465.3333333335,84,541,8
cmp_n_16,spmc,0,consumer,15,1024,16,balanced,51685,1938216,994951042,51947.279633081685,97.40263460343002,250,41394.775390625,7680729,84,541,8
cmp_n_16,spmc,1,producer,0,1024,16,balanced,50379,5447607,1001851375,50285.90193829898,99.08368264306239,243.02857142857144,6176292,12939458,83,167,8
cmp_n_16,spmc,1,consumer,0,1024,16,balanced,50379,1935495,994077958,50679.12390026054,97.46313210203668,250,40679.607421875,14508000,84,542,8
cmp_n_16,spmc,1,consumer,1,1024,16,balanced,51402,1935531,994102458,51706.94387318374,97.41299782126524,250,56968.36496350365,7538875,84,541,8
cmp_n_16,spmc,1,consumer,2,1024,16,balanced,50379,1944995,1001766000,50290.1875288241,97.47521016110264,250,56852.294921875,2285004.1,83,541,8
cmp_n_16,spmc,1,consumer,3,1024,16,balanced,50379,1953100,1001765125,50290.23145520264,97.48542410476976,250,43986.654296875,26975667,84,541,8
cmp_n_16,spmc,1,consumer,4,1024,16,balanced,50379,1937749,994064708,50679.79940798783,97.46600822482255,291,33580.322265625,13177875,84,541,8
cmp_n_16,spmc,1,consumer,5,1024,16,balanced,51402,1921001,994317208,51695.776344242855,97.39394028502288,73,147600.38636363635,3353216.6,84,541,8
cmp_n_16,spmc,1,consumer,6,1024,16,balanced,51402,1941971,998066916,51501.556835493786,97.42135566198598,250,51335.85546875,7156542,84,542,8
cmp_n_16,spmc,1,consumer,7,1024,16,balanced,50517,1938953,996080333,50715.789004540056,97.46078101202833,208,61087.3203125,14730000,84,542,8
cmp_n_16,spmc,1,consumer,8,1024,16,balanced,51402,1914506,983694208,52254.04356553861,97.38533034099255,292,46521.484375,18543792,84,542,8
cmp_n_16,spmc,1,consumer,9,1024,16,balanced,50504,1920704,994286333,50794.22126583731,97.43791624222304,291,44076.986328125,16491750,83,541,8
cmp_n_16,spmc,1,consumer,10,1024,16,balanced,50379,1944783,1001862834,50285.32678356646,97.47494188441841,291,45753.3359375,11166020.5,83,542,8
cmp_n_16,spmc,1,consumer,11,1024,16,balanced,51403,1927253,993988916,51713.85633438995,97.40212548315624,250,45195.720703125,22606417,84,542,8
cmp_n_16,spmc,1,consumer,12,1024,16,balanced,49355,1929793,1001848041,49263.958185451,97.50625016421208,250,97415.52734375,13378542,84,542,8
cmp_n_16,spmc,1,consumer,13,1024,16,balanced,50379,1953157,1001768583,50290.05785860226,97.48549564370194,291,9950.84765625,31229959,83,542,8
cmp_n_16,spmc,1,consumer,14,1024,16,balanced,50379,1945717,1001838667,50286.53979872789,97.47612339286287,250,33068.197265625,19568208,84,541,8
cmp_n_16,spmc,1,consumer,15,1024,16,balanced,50155,1932206,1001760500,50066.85729772735,97.4699361014467,291,46851.64453125,31201500,83,541,8
cmp_n_16,spmc,2,producer,0,1024,16,balanced,53509,5665564,984872167,54330.90891683204,99.06437634211,541,3478708.3333333335,21154416,83,167,8
cmp_n_16,spmc,2,consumer,0,1024,16,balanced,53509,1915694,984602042,54345.81457022816,97.28270777568386,291,25361.98046875,9570604,84,542,8
cmp_n_16,spmc,2,consumer,1,1024,16,balanced,54533,1955335,1004934584,54265.22369539628,97.28673723846542,250,39248.94140625,21593583,84,542,8
cmp_n_16,spmc,2,consumer,2,1024,16,balanced,53509,1915658,984584083,54346.80584817051,97.28265809857672,250,43006.51171875,16934334,84,542,8
cmp_n_16,spmc,2,consumer,3,1024,16,balanced,53509,1945151,1005060250,53239.594342727214,97.32275624668529,250,49435.953125,2578854,84,541,8
cmp_n_16,spmc,2,consumer,4,1024,16,balanced,54533,1933980,994985541,54807.83162456026,97.25759901997121,270.5,38020.751953125,15573250,84,542,8
cmp_n_16,spmc,2,consumer,5,1024,16,balanced,53240,1920099,991895875,53674.98881876084,97.3020347745623,271,55427.8984375,15228521,84,542,8
cmp_n_16,spmc,2,consumer,6,1024,16,balanced,52485,1931540,1005065084,52220.49878712133,97.35462002746941,271,59493.65234375,2390667,84,542,8
cmp_n_16,spmc,2,consumer,7,1024,16,balanced,54532,1915169,984851084,55370.80771492556,97.23145797255522,270.5,48966.14453125,24980917,84,542,8
cmp_n_16,spmc,2,consumer,8,1024,16,balanced,53509,1956337,1005031042,53241.14158058015,97.3376567159872,240.66666666666666,62056.396484375,7448937.5,84,542,8
cmp_n_16,spmc,2,consumer,9,1024,16,balanced,53509,1936397,994953541,53780.40058656367,97.31097850853257,250,44488.119140625,7252979,84,542,8
cmp_n_16,spmc,2,consumer,10,1024,16,balanced,53509,1931675,1004933833,53246.2916889375,97.3045823460193,250,42124.591796875,25137833,84,542,8
cmp_n_16,spmc,2,consumer,11,1024,16,balanced,53509,1910929,986302166,54252.13676353216,97.27611662979437,291,39086.345703125,3360792,84,542,8
cmp_n_16,spmc,2,consumer,12,1024,16,balanced,53509,1956351,1004930583,53246.46389033221,97.33767526096345,250,40397.298828125,15800250,83,541,8
cmp_n_16,spmc,2,consumer,13,1024,16,balanced,53508,1897851,984987583,54323.52744694448,97.25791102508559,260.5,47631.51171875,15923292,84,542,8
cmp_n_16,spmc,2,consumer,14,1024,16,balanced,53509,1948253,1005024792,53241.472674039265,97.3269049966979,291,33681.72265625,25360417,84,542,8
cmp_n_16,spmc,2,consumer,15,1024,16,balanced,53509,1950632,1005047834,53240.25204555588,97.33007807334914,250,51450.439453125,14951792,84,542,8
cmp_n_16,spmc,3,producer,0,1024,16,balanced,52224,5506440,995239667,52473.792727154236,99.06049367258032,500,218821.9659090909,21800875,83,167,8
cmp_n_16,spmc,3,consumer,0,1024,16,balanced,52224,1911396,988816833,52814.634881928636,97.3404222812968,291,73439.697265625,16882875,84,541,8
cmp_n_16,spmc,3,consumer,1,1024,16,balanced,52224,1949218,1000721584,52186.3431697502,97.39068131876917,250,39981.201171875,11441958,84,542,8
cmp_n_16,spmc,3,consumer,2,1024,16,balanced,53248,1946248,1000730250,53209.144022577515,97.33692890608432,500,76658.7734375,11277458.5,84,541,8
cmp_n_16,spmc,3,consumer,3,1024,16,balanced,53247,1925347,990833750,53739.59052161879,97.30884658499924,291,49300.375,12068604,84,542,8
cmp_n_16,spmc,3,consumer,4,1024,16,balanced,52224,1942056,1000867750,52178.721914059075,97.38131054816776,250,51583.984375,8607541,84,542,8
cmp_n_16,spmc,3,consumer,5,1024,16,balanced,52224,1931537,997432750,52358.417146419146,97.36742480570996,266.6,227793.5606060606,9769833.5,84,541,8
cmp_n_16,spmc,3,consumer,6,1024,16,balanced,52224,1918315,987704417,52874.11810774559,97.34976064924369,167,60765.0546875,16995584,84,541,8
cmp_n_16,spmc,3,consumer,7,1024,16,balanced,52224,1949233,1000729084,52185.952057330236,97.390700874413,250,56744.546875,5576125,84,542,8
cmp_n_16,spmc,3,consumer,8,1024,16,balanced,52224,1929141,990900916,52703.5540655409,97.36424131848497,229.5,54821.2890625,9893896,84,542,8
cmp_n_16,spmc,3,consumer,9,1024,16,balanced,53248,1945651,999450083,53277.29809193482,97.3361335415146,333,43282.2265625,759583,84,542,8
cmp_n_16,spmc,3,consumer,10,1024,16,balanced,52224,1920074,990948458,52701.02554617427,97.35212427330961,250,43657.14453125,11120958,84,542,8
cmp_n_16,spmc,3,consumer,11,1024,16,balanced,52224,1949181,1000757917,52184.44851933157,97.39063308026111,250,58717.611328125,21327208,84,541,8
cmp_n_16,spmc,3,consumer,12,1024,16,balanced,53247,1914002,1000726250,53208.35743041616,97.29332687422894,146,59879.150390625,12894687.5,84,542,8
cmp_n_16,spmc,3,consumer,13,1024,16,balanced,52224,1906210,997543459,52352.6063238915,97.3333796288259,208,58717.693359375,14425500,84,542,8
cmp_n_16,spmc,3,consumer,14,1024,16,balanced,52224,1909564,981013333,53234.750480195566,97.33793865596078,167,44342.365234375,7371833,84,542,8
cmp_n_16,spmc,3,consumer,15,1024,16,balanced,53248,1931173,1000811458,53204.82651788345,97.31669842236099,229,39164.388671875,8445458.5,84,541,8
cmp_n_16,spmc,4,producer,0,1024,16,balanced,51492,5638049,1005053875,51233.074445884806,99.09497092999243,520.5,112583.09302325582,21819625,83,167,8
cmp_n_16,spmc,4,consumer,0,1024,16,balanced,51491,1921741,995847167,51705.725242074215,97.39052478370512,187.5,44208.333333333336,11866417,84,542,8
cmp_n_16,spmc,4,consumer,1,1024,16,balanced,51491,1956787,1005047541,51232.40234861686,97.43606213880747,291,49899.822265625,19144417,84,542,8
cmp_n_16,spmc,4,consumer,2,1024,16,balanced,51491,1939739,995701541,51713.28744584116,97.41411087619211,250,55378.5,19144792,84,542,8
cmp_n_16,spmc,4,consumer,3,1024,16,balanced,51491,1936437,1001530000,51412.33912114465,97.40981564724677,291,51741.291015625,30174875,84,542,8
cmp_n_16,spmc,4,consumer,4,1024,16,balanced,51491,1936473,1005033209,51233.1329342173,97.40986255284301,292,39057.6171875,13029167,84,542,8
cmp_n_16,spmc,4,consumer,5,1024,16,balanced,51491,1957741,1005083208,51230.58428412228,97.43727951774609,250,49784.423828125,19189042,84,542,8
cmp_n_16,spmc,4,consumer,6,1024,16,balanced,51491,1949770,1000631125,51458.52323952046,97.42707223095837,208,110765.50581395348,7340903,84,541,8
cmp_n_16,spmc,4,consumer,7,1024,16,balanced,51491,1926538,995955792,51700.08590100152,97.39685313006028,218.75,51208.0078125,1898750,84,542,8
cmp_n_16,spmc,4,consumer,8,1024,16,balanced,51491,1955099,1005027333,51233.43247421909,97.4339052820955,292,43733.154296875,9057458.5,84,541,8
cmp_n_16,spmc,4,consumer,9,1024,16,balanced,51491,1937398,1004734959,51248.3412055736,97.41106718373926,250,53077.9609375,13202416.5,84,542,8
cmp_n_16,spmc,4,consumer,10,1024,16,balanced,51491,1939155,996430583,51675.45123411773,97.41335224846608,291,61097.57421875,11410125,84,542,8
cmp_n_16,spmc,4,consumer,11,1024,16,balanced,52514,1957216,1004865583,52259.725965756355,97.38701218571649,250,56072.103515625,5950042,84,542,8
cmp_n_16,spmc,4,consumer,12,1024,16,balanced,51491,1942333,996912542,51650.46865264536,97.41747516330427,250,54256.265625,14004229,84,541,8
cmp_n_16,spmc,4,consumer,13,1024,16,balanced,51491,1926768,995784333,51708.987873782906,97.39715578192745,250,64379.068359375,3702166.8,84,542,8
cmp_n_16,spmc,4,consumer,14,1024,16,balanced,51491,1958414,1004953083,51237.21780751032,97.43813762342,250,1012737.2307692308,2229343.75,83,542,8
cmp_n_16,spmc,4,consumer,15,1024,16,balanced,51098,1919163,1000593042,51067.714700338685,97.40653649440353,166.5,58501.873046875,14312875,84,542,8
cmp_n_16,sync,0,producer,0,1024,16,balanced,15,0,1003828708,14.942788426409498,0,66921913.86666667,66921913.86666667,66921913.86666667,,,8
cmp_n_16,sync,0,consumer,0,1024,16,balanced,15,209123,1003792584,14.943326180222108,99.99282770228271,61853084,195636000,195636000,1625,11291,8
cmp_n_16,sync,0,consumer,1,1024,16,balanced,15,196836,1003797417,14.94325423234278,99.99238002346954,66044292,179436208,179436208,1750,11542,8
cmp_n_16,sync,0,consumer,2,1024,16,balanced,15,198757,980842584,15.292973862154419,99.9924536655062,64495833,181097667,181097667,1750,11333,8
cmp_n_16,sync,0,consumer,3,1024,16,balanced,15,193189,1003796542,14.94326725823688,99.99223618558622,58713291,174829209,174829209,1750,11458,8
cmp_n_16,sync,0,consumer,4,1024,16,balanced,15,205686,986707417,15.202074841604237,99.99270786238277,63395125,196357916,196357916,1708,11208,8
cmp_n_16,sync,0,consumer,5,1024,16,balanced,15,179542,992908375,15.107134130075195,99.99164610680731,72177709,176334709,176334709,1917,12209,8
cmp_n_16,sync,0,consumer,6,1024,16,balanced,15,202404,1003743792,14.944052575520189,99.99258962844397,66723166,177270625,177270625,1708,10959,8
cmp_n_16,sync,0,consumer,7,1024,16,balanced,15,175298,989644500,15.156957877298364,99.99144387466987,66367125,191072417,191072417,1959,12375,8
cmp_n_16,sync,0,consumer,8,1024,16,balanced,15,191586,993472500,15.098555823135516,99.99217123083909,67265209,186350750,186350750,1833,11917,8
cmp_n_16,sync,0,consumer,9,1024,16,balanced,15,202896,1003754833,14.943888195455393,99.9926075964339,59581375,174584833,174584833,1750,11541,8
cmp_n_16,sync,0,consumer,10,1024,16,balanced,15,197560,1003022458,14.954799745869698,99.99240794634949,66354334,204703209,204703209,1750,11417,8
cmp_n_16,sync,0,consumer,11,1024,16,balanced,15,202782,1003740042,14.94410840690562,99.99260344087931,59758000,186852250,186852250,1708,11375,8
cmp_n_16,sync,0,consumer,12,1024,16,balanced,15,204778,990453916,15.144571350253514,99.99267553090193,68384125,186220084,186220084,1666,11333,8
cmp_n_16,sync,0,consumer,13,1024,16,balanced,15,187668,993547458,15.09741671544793,99.99200780038682,59883541,204204000,204204000,1833,12041,8
cmp_n_16,sync,0,consumer,14,1024,16,balanced,15,188549,1003817834,14.942950296298482,99.99204514117223,57476167,191668375,191668375,1834,12000,8
cmp_n_16,sync,0,consumer,15,1024,16,balanced,15,184554,1003817041,14.94296210099904,99.99187295808072,58637875,186187042,186187042,1875,12084,8
cmp_n_16,sync,1,producer,0,1024,16,balanced,16,0,1000176500,15.997176498348042,0,62511031.25,62511031.25,62511031.25,,,8
cmp_n_16,sync,1,consumer,0,1024,16,balanced,16,193262,988981708,16.178256756999595,99.99172176864413,63831750,134060292,134060292,1708,11625,8
cmp_n_16,sync,1,consumer,1,1024,16,balanced,16,210748,1000078875,15.9987380995324,99.99240857072365,68078250,132736667,132736667,1583,10875,8
cmp_n_16,sync,1,consumer,2,1024,16,balanced,15,211257,989174333,15.164162169986268,99.99290014767693,58414625,115835042,115835042,1500,10667,8
cmp_n_16,sync,1,consumer,3,1024,16,balanced,16,206194,1000087833,15.998594795423333,99.99224091945105,65582125,133842458,133842458,1584,11125,8
cmp_n_16,sync,1,consumer,4,1024,16,balanced,16,202384,1000161292,15.997419744174623,99.99209486166008,54103333,120130875,120130875,1542,11292,8
cmp_n_16,sync,1,consumer,5,1024,16,balanced,15,204070,993995500,15.09061157721539,99.992650121273,59576000,117552666,117552666,1625,10916,8
cmp_n_16,sync,1,consumer,6,1024,16,balanced,16,197517,1000020625,15.99967000680611,99.9919000875803,58734250,131381500,131381500,1792,12000,8
cmp_n_16,sync,1,consumer,7,1024,16,balanced,15,192041,990075708,15.150356562429668,99.99218977798142,57495208,135946958,135946958,1791,11750,8
cmp_n_16,sync,1,consumer,8,1024,16,balanced,16,205625,1000123125,15.998030242526388,99.99221945040144,56720084,120040000,120040000,1500,10917,8
cmp_n_16,sync,1,consumer,9,1024,16,balanced,16,207600,993343083,16.107224456306,99.9922934648582,61581750,130087708,130087708,1583,11125,8
cmp_n_16,sync,1,consumer,10,1024,16,balanced,15,200226,987565917,15.188859540198166,99.99250902662293,58118667,130092458,130092458,1625,11167,8
cmp_n_16,sync,1,consumer,11,1024,16,balanced,15,172522,992052584,15.120166251187346,99.99130621258048,57648666,131767417,131767417,1916,12250,8
cmp_n_16,sync,1,consumer,12,1024,16,balanced,16,214132,1000072458,15.998840755996502,99.99252853166969,67174959,123415709,123415709,1459,10792,8
cmp_n_16,sync,1,consumer,13,1024,16,balanced,16,206254,993370500,16.106779897329346,99.99224317641927,61892750,116613833,116613833,1542,11000,8
cmp_n_16,sync,1,consumer,14,1024,16,balanced,16,181333,1000163916,15.997377773824825,99.99117723284937,57603208,121079500,121079500,1833,11750,8
cmp_n_16,sync,1,consumer,15,1024,16,balanced,16,205790,1000068000,15.99891207397897,99.99222568826953,67176334,130175084,130175084,1542,11166,8
cmp_n_16,sync,2,producer,0,1024,16,balanced,18,0,1005071000,17.909182535363172,0,55837277.777777776,55837277.777777776,55837277.777777776,,,8
cmp_n_16,sync,2,consumer,0,1024,16,balanced,18,209978,1000692000,17.987552613591394,99.99142840816016,61290792,167791916,167791916,1666,11084,8
cmp_n_16,sync,2,consumer,1,1024,16,balanced,18,206957,1004963333,17.91110124014843,99.9913032974997,50248375,192116250,192116250,1667,11375,8
cmp_n_16,sync,2,consumer,2,1024,16,balanced,18,189603,1004958125,17.91119406094657,99.99050738051164,61213834,182357000,182357000,1875,11792,8
cmp_n_16,sync,2,consumer,3,1024,16,balanced,18,195751,1000097042,17.998253413492247,99.990805490144,53620291,177217750,177217750,1750,11416,8
cmp_n_16,sync,2,consumer,4,1024,16,balanced,18,181574,1005001500,17.910421029222345,99.99008766906032,53513917,172715916,172715916,1917,11875,8
cmp_n_16,sync,2,consumer,5,1024,16,balanced,18,194536,1005007042,17.910322264189666,99.99074806994459,62519875,175525791,175525791,1792,11833,8
cmp_n_16,sync,2,consumer,6,1024,16,balanced,18,198988,1000008375,17.99984925126252,99.9909550465815,61285375,182848791,182848791,1750,11458,8
cmp_n_16,sync,2,consumer,7,1024,16,balanced,18,194208,1005021625,17.910062382986037,99.99073244570758,60788417,172352208,172352208,1833,11875,8
cmp_n_16,sync,2,consumer,8,1024,16,balanced,18,194686,999954083,18.000826543952417,99.99075519763333,62534417,167033917,167033917,1750,11542,8
cmp_n_16,sync,2,consumer,9,1024,16,balanced,18,200288,990666375,18.16958812193459,99.9910137489641,62776542,157756041,157756041,1709,11167,8
cmp_n_16,sync,2,consumer,10,1024,16,balanced,18,204291,1000544375,17.99020658129231,99.99118981542662,61232000,167655708,167655708,1708,11417,8
cmp_n_16,sync,2,consumer,11,1024,16,balanced,18,188768,1000061833,17.998887074815503,99.99046539467969,61166250,177766167,177766167,1833,11750,8
cmp_n_16,sync,2,consumer,12,1024,16,balanced,18,193751,1005033916,17.9098433529879,99.99071058838102,54812333,192223334,192223334,1792,11542,8
cmp_n_16,sync,2,consumer,13,1024,16,balanced,18,184496,1005011417,17.910244297254586,99.99024464268294,60116000,177540500,177540500,1875,11959,8
cmp_n_16,sync,2,consumer,14,1024,16,balanced,18,186139,1000079333,17.998572119278062,99.9903307423304,55287084,156287708,156287708,1875,11875,8
cmp_n_16,sync,2,consumer,15,1024,16,balanced,18,186054,1004878583,17.912611836409294,99.99032632529344,62552833,171956875,171956875,1875,12000,8
cmp_n_16,sync,3,producer,0,1024,16,balanced,15,0,1002911000,14.956461739875223,0,66860733.333333336,66860733.333333336,66860733.333333336,,,8
cmp_n_16,sync,3,consumer,0,1024,16,balanced,15,208743,1002803042,14.95807189623583,99.99281464662431,66659541,141553959,141553959,1667,11250,8
cmp_n_16,sync,3,consumer,1,1024,16,balanced,15,187944,1002884666,14.956854470442167,99.99201953617545,63395542,135482666,135482666,1833,11958,8
cmp_n_16,sync,3,consumer,2,1024,16,balanced,15,196867,1002884041,14.956863791593628,99.99238122327078,63084250,143262625,143262625,1792,11458,8
cmp_n_16,sync,3,consumer,3,1024,16,balanced,14,196766,990048834,14.140716618428945,99.99288545583902,58903708,125929834,125929834,1750,11583,8
cmp_n_16,sync,3,consumer,4,1024,16,balanced,15,185417,991580167,15.127369928527424,99.99191078131066,64412166,134253084,134253084,1875,11708,8
cmp_n_16,sync,3,consumer,5,1024,16,balanced,15,194339,999603792,15.005945475645014,99.99228212437099,65713750,132245792,132245792,1750,11542,8
cmp_n_16,sync,3,consumer,6,1024,16,balanced,15,203400,1000088125,14.99867824147997,99.99262591254332,68159000,140416917,140416917,1750,11292,8
cmp_n_16,sync,3,consumer,7,1024,16,balanced,15,178181,1002850625,14.957362169465666,99.99158230263305,63044958,135506042,135506042,1958,12042,8
cmp_n_16,sync,3,consumer,8,1024,16,balanced,14,185458,989548500,14.147866425950825,99.99245169082126,63046083,122317042,122317042,1792,11792,8
cmp_n_16,sync,3,consumer,9,1024,16,balanced,14,186917,991632708,14.118130520559635,99.99251060551755,62129500,124221375,124221375,1875,12167,8
cmp_n_16,sync,3,consumer,10,1024,16,balanced,15,186985,991080459,15.134997228312823,99.99197860962566,56503125,123727708,123727708,1917,12125,8
cmp_n_16,sync,3,consumer,11,1024,16,balanced,15,184840,1000075833,14.998862591253118,99.99188553190338,62195542,132671041,132671041,1916,11916,8
cmp_n_16,sync,3,consumer,12,1024,16,balanced,14,194701,1002816333,13.960682070382672,99.99281000436535,61411000,141307750,141307750,1792,11583,8
cmp_n_16,sync,3,consumer,13,1024,16,balanced,15,195133,1002811333,14.957948226538441,99.99231352614426,63044417,143217542,143217542,1792,11708,8
cmp_n_16,sync,3,consumer,14,1024,16,balanced,15,208099,1002805292,14.958038334723906,99.9927924118512,65187417,143243166,143243166,1750,11416,8
cmp_n_16,sync,3,consumer,15,1024,16,balanced,15,197527,1002891833,14.9567475837646,99.99240667807352,65073583,135443084,135443084,1791,11750,8
cmp_n_16,sync,4,producer,0,1024,16,balanced,14,0,1002925333,13.959164794573994,0,71637523.78571428,71637523.78571428,71637523.78571428,,,8
cmp_n_16,sync,4,consumer,0,1024,16,balanced,14,198057,1004934709,13.931253318866112,99.992931827476,64849500,157125708,157125708,1750,11542,8
cmp_n_16,sync,4,consumer,1,1024,16,balanced,14,202712,1005014084,13.93015304251199,99.99309412704834,67216500,159126292,159126292,1750,11667,8
cmp_n_16,sync,4,consumer,2,1024,16,balanced,14,211426,994944875,14.071131327753209,99.99337873628453,71964417,131647542,131647542,1667,10750,8
cmp_n_16,sync,4,consumer,3,1024,16,balanced,14,191242,1004933625,13.931268346205453,99.99267996821015,70075584,141784209,141784209,1833,11791,8
cmp_n_16,sync,4,consumer,4,1024,16,balanced,14,193492,1004984417,13.930564258689396,99.99276508221968,66749459,141649416,141649416,1791,11958,8
cmp_n_16,sync,4,consumer,5,1024,16,balanced,14,189140,1004976417,13.930675151355318,99.99259862334394,67621000,141657875,141657875,1834,11792,8
cmp_n_16,sync,4,consumer,6,1024,16,balanced,14,209732,1002896125,13.959571336463185,99.99332526007647,68353667,149741959,149741959,1667,11000,8
cmp_n_16,sync,4,consumer,7,1024,16,balanced,14,198818,1002732375,13.96185098740828,99.99295887985838,74402667,139683541,139683541,1833,11625,8
cmp_n_16,sync,4,consumer,8,1024,16,balanced,14,197249,1000980959,13.986280032725377,99.99290287585609,74104375,148682250,148682250,1750,11334,8
cmp_n_16,sync,4,consumer,9,1024,16,balanced,14,187454,1001131541,13.984176331130097,99.99253205880471,64039791,147877083,147877083,1875,11875,8
cmp_n_16,sync,4,consumer,10,1024,16,balanced,14,168416,1004996041,13.93040313479205,99.9916879415781,74278000,161810709,161810709,2083,12292,8
cmp_n_16,sync,4,consumer,11,1024,16,balanced,14,183066,1004934667,13.931253901105594,99.9923530696963,64853084,141678708,141678708,1958,12375,8
cmp_n_16,sync,4,consumer,12,1024,16,balanced,14,198419,1004924000,13.931401777646867,99.99294472189607,73248791,151771791,151771791,1750,11250,8
cmp_n_16,sync,4,consumer,13,1024,16,balanced,14,201914,996236125,14.052893333897122,99.99306683570381,74085750,132896791,132896791,1709,11542,8
cmp_n_16,sync,4,consumer,14,1024,16,balanced,14,196741,996158667,14.053986040358367,99.99288455185383,67004833,132975916,132975916,1750,11500,8
cmp_n_16,sync,4,consumer,15,1024,16,balanced,14,179876,1002803583,13.960859571440123,99.99221746622936,64103667,149492084,149492084,1958,12167,8
cmp_cap_4,spmc,0,producer,0,4,2,balanced,2000214,2019772,1004996916,1990268.7940188665,50.24325955364024,500,584,55875,208,333,8
